poseodom.x poseodom.y markerPose1.x markerPose1.y markerPose2.x markerPose2.y markerPose3.x markerPose3.y markerPose4.x markerPose4.y PoseAver.x PoseAver.y
1.43383 0.74731 1.42443 0.691515 -0.656889 1.76612 3.11801 0.315613 0 0 1.43383 0.74731
1.15309 0.836371 1.30357 0.713514 -0.239225 1.7247 1.69108 0.690832 0 0 1.15309 0.836371
1.54954 0.53273 1.12679 0.706494 2.31932 -1.49808 1.7874 0.616911 0 0 1.54954 0.53273
1.47508 0.773091 1.20792 0.820253 2.21199 -0.654805 1.46427 0.865238 0 0 1.47508 0.773091
0.926729 0.571951 1.13186 0.806353 1.52633 0.93685 -0.110267 0.176169 0 0 0.926729 0.571951
0.974414 0.515064 1.3203 0.716572 0.820249 0.927032 0.933145 0.664161 0 0 0.974414 0.515064
1.55887 0.486215 1.24705 0.827368 2.11321 -0.598394 2.3035 0.529346 0 0 1.55887 0.486215
1.0739 0.479746 1.06371 0.723361 1.42427 0.695969 1.33412 0.626791 0 0 1.0739 0.479746
1.34493 0.677545 1.09286 0.613166 0.87208 1.39738 2.43343 0.655328 0 0 1.34493 0.677545
0.988885 0.676506 0.797805 0.790378 1.59772 0.305588 0.489267 0.482826 0 0 0.988885 0.676506
1.23897 1.00929 1.36263 0.744553 0.247119 1.53393 1.34906 0.638879 0 0 1.23897 1.00929
1.19918 0.318122 0.91922 0.7686 2.318 -0.47968 2.23011 0.689417 0 0 1.19918 0.318122
1.57067 1.03239 1.72678 0.766342 0.996719 1.11297 1.63298 0.69093 0 0 1.57067 1.03239
1.53437 0.782367 1.4396 0.625192 2.198 -0.120148 1.17494 0.715307 0 0 1.53437 0.782367
1.11355 0.545589 1.35348 0.661704 1.75259 -0.458519 0.0616402 0.516794 0 0 1.11355 0.545589
1.49008 0.75567 1.62692 0.721277 2.01659 0.345782 1.17695 0.955429 0 0 1.49008 0.75567
0.854782 0.34442 1.31632 0.604626 1.03076 0.826892 0.674368 0.488154 0 0 0.854782 0.34442
1.08757 0.657258 1.04917 0.674075 0.692302 0.929494 1.49734 0.878502 0 0 1.08757 0.657258
1.138 0.656714 1.07561 0.731084 1.34155 0.748592 1.15186 0.503467 0 0 1.138 0.656714
1.4871 0.708939 1.47659 0.786436 2.19234 -0.92672 0.979233 0.540322 0 0 1.4871 0.708939
1.57085 0.428595 1.67412 0.705071 2.25221 -0.796562 1.30352 0.587667 0 0 1.57085 0.428595
1.11225 0.647648 0.760077 0.75276 0.0877747 1.29437 2.64975 0.252341 0 0 1.11225 0.647648
1.0974 0.9222 1.50799 0.613557 -0.272419 1.46819 1.15367 0.666274 0 0 1.0974 0.9222
1.1233 0.644452 1.17454 0.605777 1.13462 1.1064 1.50891 0.768764 0 0 1.1233 0.644452
0.698924 0.852099 1.17571 0.656111 -1.02546 1.98529 0.223021 0.35837 0 0 0.698924 0.852099
1.54787 0.466449 1.74533 0.567095 1.12953 0.642946 2.08254 0.351664 0 0 1.54787 0.466449
1.34948 0.539728 1.37733 0.728459 1.77917 0.0122376 1.24495 0.725938 0 0 1.34948 0.539728
0.785385 0.154685 0.730961 0.712979 1.76315 -1.10353 0.302545 0.381725 0 0 0.785385 0.154685
0.458036 1.22591 0.0382621 1.42441 -1.50476 1.31409 2.11893 0.646 0 0 0.458036 1.22591
1.42353 0.395502 0.979377 0.6008 2.21215 -1.04209 1.72615 0.500919 0 0 1.42353 0.395502
1.38707 0.504178 1.75857 0.474599 0.773051 1.06566 1.85128 0.689501 0 0 1.38707 0.504178
0.916345 0.423377 1.0677 0.554297 1.39093 0.84026 0.0941754 0.0369348 0 0 0.916345 0.423377
1.30657 0.741754 1.83773 0.771697 0.378574 1.21299 0.961395 0.657777 0 0 1.30657 0.741754
1.15968 0.343593 0.828353 0.637233 1.87363 -0.88836 1.52926 0.659156 0 0 1.15968 0.343593
0.862219 0.400831 0.823479 0.702584 1.86752 -0.743313 -0.232816 0.148883 0 0 0.862219 0.400831
1.29399 0.531244 0.938271 0.703111 0.784885 0.771708 2.39475 0.217474 0 0 1.29399 0.531244
1.33285 -0.110741 1.7071 0.599947 1.97147 -2.60548 1.02982 0.644824 0 0 1.33285 -0.110741
1.55612 0.860988 1.82186 0.815868 0.970323 0.854579 1.25973 0.769475 0 0 1.55612 0.860988
1.49787 0.761968 1.29294 0.531834 1.57894 0.0161709 1.83007 0.222999 0 0 1.49787 0.761968
0.920994 0.557632 0.460657 0.894545 0.525867 0.781434 2.44298 0.266375 0 0 0.920994 0.557632
0.545297 0.893394 0.886877 0.584553 -0.809352 1.72415 0.08075 0.103653 0 0 0.545297 0.893394
0.570846 0.552265 0.910047 0.627422 -0.279026 1.25904 0.511456 0.551039 0 0 0.570846 0.552265
0.792059 0.604254 1.05253 0.510901 1.02633 0.663762 -0.272623 0.207175 0 0 0.792059 0.604254
1.01305 0.330952 0.894948 0.6489 1.86183 -0.260247 0.794109 0.281737 0 0 1.01305 0.330952
1.67691 0.281862 1.53016 0.641689 1.69691 -1.12221 2.25015 0.316093 0 0 1.67691 0.281862
0.880749 0.475742 1.82355 0.521605 0.0798701 1.21379 -0.302489 -0.0160298 0 0 0.880749 0.475742
1.71529 0.08174 1.09107 0.605146 1.91759 -0.526473 3.31057 -0.405253 0 0 1.71529 0.08174
0.750035 0.265708 1.52961 0.537177 0.697154 0.666972 0.111097 0.163352 0 0 0.750035 0.265708
1.20062 0.495827 1.75038 0.545209 1.6622 -0.00192566 -0.112331 0.0940977 0 0 1.20062 0.495827
0.985649 0.64373 0.895272 0.640091 0.0887621 1.37983 1.87227 0.444803 0 0 0.985649 0.64373
0.89966 0.620746 0.991614 0.685653 -0.153809 1.29133 1.77332 0.49213 0 0 0.89966 0.620746
0.658185 0.560085 0.66478 0.657472 0.821377 0.750265 0.0223426 0.362431 0 0 0.658185 0.560085
0.951275 0.137567 1.84942 0.697143 1.51314 -0.0400231 -0.385764 -0.304635 0 0 0.951275 0.137567
1.28373 0.727316 0.997074 0.54553 1.12943 0.504366 2.00643 0.600213 0 0 1.28373 0.727316
0.501918 0.909923 0.602232 0.719408 0.0427989 1.41998 -0.176783 0.129397 0 0 0.501918 0.909923
0.910478 0.406358 0.572254 0.666271 1.68524 -0.431023 0.805453 0.612185 0 0 0.910478 0.406358
1.48719 0.607338 1.22652 0.449412 1.03343 0.701858 2.40498 0.463139 0 0 1.48719 0.607338
1.06459 0.396509 1.8845 0.646757 1.16893 0.578516 -0.197771 0.218345 0 0 1.06459 0.396509
0.619908 0.182712 0.772528 0.629215 1.54932 -0.485965 -0.440093 -0.057823 0 0 0.619908 0.182712
0.969821 0.40662 0.712968 0.679726 1.98774 -0.804115 0.812668 0.707697 0 0 0.969821 0.40662
0.977648 0.534488 0.244122 0.989151 2.15497 -0.408524 1.73274 0.604676 0 0 0.977648 0.534488
1.00826 0.483585 0.730879 0.546356 1.78349 0.000924243 1.41361 0.620299 0 0 1.00826 0.483585
0.874769 0.555434 0.443526 0.981831 1.63368 -0.41197 1.02601 0.587545 0 0 0.874769 0.555434
1.16145 0.789046 1.62281 0.511119 0.645095 0.55276 0.511635 0.550736 0 0 1.16145 0.789046
0.655608 0.729752 0.846941 0.575659 -0.124803 1.12348 0.347007 0.206917 0 0 0.655608 0.729752
1.15276 0.645581 0.925643 0.59451 1.02078 0.509895 1.73244 0.47622 0 0 1.15276 0.645581
0.812475 0.765733 1.06965 0.446822 -0.710835 1.31817 1.03432 0.307379 0 0 0.812475 0.765733
1.01917 1.14705 1.72975 0.621537 -0.0209409 1.4187 0.108106 0.384464 0 0 1.01917 1.14705
0.308539 0.400111 1.72975 0.621537 0.493113 1.12459 -0.179889 0.161406 0 0 0.308539 0.400111
0.998913 0.562082 1.72975 0.621537 0.882282 0.258911 0.835164 0.537681 0 0 0.998913 0.562082
1.04232 0.982578 1.72975 0.621537 0.255922 0.898972 1.4753 0.796765 0 0 1.04232 0.982578
0.491481 0.296264 1.72975 0.621537 0.759947 0.576937 0.302485 0.392766 0 0 0.491481 0.296264
0.594923 0.0481332 1.72975 0.621537 1.57037 -0.357341 -0.0559744 0.0686444 0 0 0.594923 0.0481332
0.467874 0.622951 1.72975 0.621537 -0.526282 1.29725 1.0517 0.523935 0 0 0.467874 0.622951
1.01933 0.414097 1.72975 0.621537 0.388152 0.769422 1.83748 0.465347 0 0 1.01933 0.414097
0.991911 1.01685 1.72975 0.621537 0.0301441 1.38124 1.41242 0.549871 0 0 0.991911 1.01685
1.15311 0.507648 1.72975 0.621537 0.882102 0.351566 1.13651 0.455329 0 0 1.15311 0.507648
1.18248 0.640485 1.72975 0.621537 0.964704 0.642312 1.20031 0.518111 0 0 1.18248 0.640485
0.667538 0.325233 1.72975 0.621537 0.305133 0.714168 1.34521 0.431863 0 0 0.667538 0.325233
1.03074 0.585191 1.72975 0.621537 1.46783 0.0896186 0.585908 0.533337 0 0 1.03074 0.585191
0.761569 0.0554744 1.72975 0.621537 1.11722 0.0727968 1.74511 0.436079 0 0 0.761569 0.0554744
0.839952 0.75896 1.72975 0.621537 -0.656487 1.42404 1.63077 0.643207 0 0 0.839952 0.75896
0.819941 0.649734 1.72975 0.621537 0.994167 0.352829 0.352636 0.217258 0 0 0.819941 0.649734
1.111 0.60625 1.72975 0.621537 0.74583 0.340166 1.49706 0.34875 0 0 1.111 0.60625
0.96432 0.311563 1.72975 0.621537 0.627402 0.431482 1.24847 0.419942 0 0 0.96432 0.311563
0.531399 0.307831 1.72975 0.621537 -0.208304 1.16536 1.78604 0.394956 0 0 0.531399 0.307831
1.04982 0.209946 1.72975 0.621537 1.23679 0.397485 1.62887 0.422087 0 0 1.04982 0.209946
1.05292 0.738789 1.72975 0.621537 1.4487 0.295626 0.704596 0.407786 0 0 1.05292 0.738789
1.12533 0.298717 1.72975 0.621537 1.63376 -0.665303 0.728829 0.486657 0 0 1.12533 0.298717
0.597174 -0.0375723 1.72975 0.621537 1.25341 -0.176542 0.841886 0.323471 0 0 0.597174 -0.0375723
1.0945 0.619679 1.72975 0.621537 0.862558 0.270951 0.91631 0.403397 0 0 1.0945 0.619679
0.737016 0.0256727 1.72975 0.621537 1.03775 0.14883 1.50807 0.569163 0 0 0.737016 0.0256727
0.19752 0.124459 1.72975 0.621537 0.543816 0.433313 -0.694371 -0.665928 0 0 0.19752 0.124459
1.01531 0.166476 1.72975 0.621537 1.099 0.219562 1.27371 0.437084 0 0 1.01531 0.166476
1.59436 1.04987 1.72975 0.621537 1.56895 -0.452881 1.96605 0.375337 0 0 1.59436 1.04987
1.08783 0.684901 1.72975 0.621537 1.69364 -1.00051 0.547851 0.438846 0 0 1.08783 0.684901
0.343245 0.365542 1.72975 0.621537 0.274962 0.890885 0.344051 0.273724 0 0 0.343245 0.365542
1.02621 -0.167206 1.72975 0.621537 1.68503 -1.32959 0.658549 0.269426 0 0 1.02621 -0.167206
1.02028 0.525572 1.72975 0.621537 0.824022 0.670878 1.30826 0.34518 0 0 1.02028 0.525572
0.76673 0.505494 1.72975 0.621537 0.411797 0.867406 0.842288 0.339181 0 0 0.76673 0.505494
0.590823 0.253096 1.72975 0.621537 0.907012 0.377394 0.108224 0.0231388 0 0 0.590823 0.253096
0.758654 0.266845 1.72975 0.621537 1.16324 0.109485 0.507892 0.316959 0 0 0.758654 0.266845
0.897303 0.32844 1.72975 0.621537 1.21316 -0.24693 0.418259 0.0570624 0 0 0.897303 0.32844
0.871154 0.121291 1.72975 0.621537 0.85947 0.124304 1.24958 0.404066 0 0 0.871154 0.121291
0.628253 0.145906 1.72975 0.621537 1.10415 0.0706762 0.179293 0.0496873 0 0 0.628253 0.145906
1.12968 0.2506 1.72975 0.621537 0.174931 0.614028 2.31098 0.211055 0 0 1.12968 0.2506
0.633033 0.0300566 1.72975 0.621537 0.855805 0.113079 1.1825 0.432355 0 0 0.633033 0.0300566
1.13755 0.621016 1.72975 0.621537 0.561253 0.490294 1.4452 0.253284 0 0 1.13755 0.621016
0.845731 -0.158063 1.72975 0.621537 1.7822 -0.790176 0.383509 0.199899 0 0 0.845731 -0.158063
0.687874 0.0139509 1.72975 0.621537 1.19578 -0.488626 0.393968 0.304136 0 0 0.687874 0.0139509
0.48362 -0.28066 1.72975 0.621537 1.30923 -0.317288 0.178718 -0.0548313 0 0 0.48362 -0.28066
1.45126 0.217394 1.72975 0.621537 1.5384 -0.469748 1.94954 0.481042 0 0 1.45126 0.217394
0.506462 0.20677 1.72975 0.621537 0.870896 0.135485 -0.0711003 0.054126 0 0 0.506462 0.20677
0.902445 0.118893 1.72975 0.621537 1.07612 0.0764409 1.27807 0.584312 0 0 0.902445 0.118893
0.798375 0.999615 1.72975 0.621537 0.406181 0.582986 0.648025 0.482552 0 0 0.798375 0.999615
1.4989 0.189376 1.72975 0.621537 1.43015 -0.844968 1.91426 0.394169 0 0 1.4989 0.189376
1.12416 0.740177 1.72975 0.621537 -0.293139 1.00809 2.06099 0.346899 0 0 1.12416 0.740177
1.04446 0.306623 1.72975 0.621537 1.24498 -0.62257 0.678788 0.154315 0 0 1.04446 0.306623
1.17321 0.365244 1.72975 0.621537 1.22632 -0.176702 1.27944 0.367185 0 0 1.17321 0.365244
1.51912 0.266577 1.72975 0.621537 0.57399 0.328402 2.72973 0.100244 0 0 1.51912 0.266577
1.07549 -0.0736419 1.72975 0.621537 1.3756 -1.2245 0.814104 0.25115 0 0 1.07549 -0.0736419
1.4348 0.553431 1.72975 0.621537 0.693146 0.483663 2.10622 0.313047 0 0 1.4348 0.553431
0.332638 0.236803 1.72975 0.621537 -0.268402 0.831956 1.2464 0.352853 0 0 0.332638 0.236803
0.660457 0.041661 1.72975 0.621537 1.35767 -0.0295298 1.0519 0.450657 0 0 0.660457 0.041661
1.30798 0.0829412 1.72975 0.621537 1.38599 -0.714839 1.4337 0.219424 0 0 1.30798 0.0829412
0.807171 0.194701 1.72975 0.621537 1.02275 -0.269044 0.460104 0.444336 0 0 0.807171 0.194701
0.389974 -0.310759 1.72975 0.621537 1.08302 -0.497062 -0.363041 -0.213764 0 0 0.389974 -0.310759
0.914117 -0.215249 1.72975 0.621537 1.44067 -1.26226 0.460191 0.126551 0 0 0.914117 -0.215249
0.409795 0.503961 1.72975 0.621537 -0.191562 1.01855 0.40646 0.0957065 0 0 0.409795 0.503961
1.05161 0.442085 1.72975 0.621537 0.0839768 0.645786 1.85681 0.161215 0 0 1.05161 0.442085
0.278363 0.37339 1.72975 0.621537 -0.807233 0.924674 1.01387 0.349986 0 0 0.278363 0.37339
0.84173 -0.290126 1.72975 0.621537 1.80288 -1.11544 1.34897 0.501721 0 0 0.84173 -0.290126
0.947112 0.0239558 1.72975 0.621537 0.86906 -0.215819 1.14836 0.236251 0 0 0.947112 0.0239558
0.534452 0.304012 1.72975 0.621537 0.372297 0.830931 1.23724 0.346418 0 0 0.534452 0.304012
0.276978 0.244537 1.72975 0.621537 0.374452 0.431833 -0.127447 0.208792 0 0 0.276978 0.244537
0.712812 0.505044 1.72975 0.621537 0.0422855 0.724193 1.09233 0.310533 0 0 0.712812 0.505044
-0.066577 0.171308 1.72975 0.621537 -0.0542861 0.827394 0.0189781 -0.0242254 0 0 -0.066577 0.171308
0.588108 0.192426 1.72975 0.621537 1.03258 -0.483932 -0.176641 0.0943689 0 0 0.588108 0.192426
0.341948 -0.381914 1.72975 0.621537 1.12857 -0.320069 -0.0347674 -0.393146 0 0 0.341948 -0.381914
0.792626 0.265634 1.72975 0.621537 0.593549 0.364644 1.27511 0.301286 0 0 0.792626 0.265634
0.963358 0.505057 1.72975 0.621537 0.211305 0.592017 1.54217 0.463978 0 0 0.963358 0.505057
0.143538 -0.23737 1.72975 0.621537 0.635973 0.158872 -0.338946 -0.551297 0 0 0.143538 -0.23737
0.700439 0.302807 1.72975 0.621537 0.255045 0.295177 1.37784 0.377439 0 0 0.700439 0.302807
0.247861 0.533265 1.72975 0.621537 0.102924 0.83325 0.0760163 0.22423 0 0 0.247861 0.533265
0.800726 0.234936 1.72975 0.621537 -0.00814039 0.680728 2.22118 0.243763 0 0 0.800726 0.234936
0.776893 0.0192742 1.72975 0.621537 1.28601 -0.852378 0.328956 0.0477059 0 0 0.776893 0.0192742
1.019 0.158968 1.72975 0.621537 0.60885 -0.207961 1.82233 0.461854 0 0 1.019 0.158968
0.339115 0.226446 1.72975 0.621537 -0.230003 0.742229 1.43483 0.4339 0 0 0.339115 0.226446
0.261586 0.129512 1.72975 0.621537 0.0919746 0.702743 1.68139 0.451063 0 0 0.261586 0.129512
0.125638 0.063632 1.72975 0.621537 0.0103324 0.670127 0.270988 -0.0630048 0 0 0.125638 0.063632
0.867696 -0.0209295 1.72975 0.621537 1.36441 -0.577348 0.687368 0.296731 0 0 0.867696 -0.0209295
1.01055 -0.147251 1.72975 0.621537 1.13605 -0.446839 1.45667 0.290707 0 0 1.01055 -0.147251
1.13899 0.263779 1.72975 0.621537 1.12901 -0.409914 1.39879 0.42436 0 0 1.13899 0.263779
0.585458 -0.0305501 1.72975 0.621537 0.813929 -0.0435164 1.48698 0.2235 0 0 0.585458 -0.0305501
-0.172146 -0.183974 1.72975 0.621537 -0.394004 0.689184 -0.549644 -1.15324 0 0 -0.172146 -0.183974
0.388732 0.0542326 1.72975 0.621537 0.237465 0.481082 1.93987 0.238847 0 0 0.388732 0.0542326
0.21744 0.373934 1.72975 0.621537 -0.532397 0.712357 0.306063 -0.0302713 0 0 0.21744 0.373934
1.18428 0.447703 1.72975 0.621537 1.21828 -0.284864 1.12195 0.457739 0 0 1.18428 0.447703
0.976197 -0.072728 1.72975 0.621537 0.0932398 0.533141 2.75142 -0.199709 0 0 0.976197 -0.072728
0.747578 0.183189 1.72975 0.621537 0.933755 -0.201612 1.09857 0.314338 0 0 0.747578 0.183189
1.24253 0.165898 1.72975 0.621537 1.2631 -0.644633 1.50639 0.205398 0 0 1.24253 0.165898
0.842715 0.301287 1.72975 0.621537 0.601694 -0.157322 0.830844 0.165298 0 0 0.842715 0.301287
0.760088 0.480336 1.72975 0.621537 0.986591 -0.311073 0.13799 0.219689 0 0 0.760088 0.480336
0.745319 0.404126 1.72975 0.621537 0.0360759 0.789662 1.46106 0.334103 0 0 0.745319 0.404126
0.0639289 0.623304 1.72975 0.621537 -1.47071 0.893252 0.419562 0.149916 0 0 0.0639289 0.623304
0.724901 -0.0659779 1.72975 0.621537 1.15376 -0.59133 0.391596 0.0654825 0 0 0.724901 -0.0659779
1.12135 0.836489 1.72975 0.621537 0.864371 -0.217002 1.31336 0.382007 0 0 1.12135 0.836489
0.257392 0.5546 1.72975 0.621537 -0.621626 0.498888 0.188345 -0.112728 0 0 0.257392 0.5546
0.98823 -0.0277656 1.72975 0.621537 1.36562 -1.16888 0.861958 0.274098 0 0 0.98823 -0.0277656
-0.0434494 -0.281725 1.72975 0.621537 0.267537 0.277041 -0.662431 -0.907492 0 0 -0.0434494 -0.281725
0.662357 -0.279241 1.72975 0.621537 1.07852 -1.07005 0.300943 0.0297335 0 0 0.662357 -0.279241
0.590314 -0.38613 1.72975 0.621537 1.49958 -1.86263 -0.59242 -0.614638 0 0 0.590314 -0.38613
0.0549065 0.600435 1.72975 0.621537 -0.897108 0.672755 -0.0919864 -0.169693 0 0 0.0549065 0.600435
0.927568 0.751452 1.72975 0.621537 0.0465279 0.727854 1.46169 0.358535 0 0 0.927568 0.751452
0.805834 0.360847 1.72975 0.621537 -0.00991076 0.684296 1.9211 0.211614 0 0 0.805834 0.360847
0.682226 -0.195837 1.72975 0.621537 1.00287 -0.708142 0.582392 0.236115 0 0 0.682226 -0.195837
0.178169 -0.419802 1.72975 0.621537 1.01162 -0.657927 -0.00538158 -0.0492756 0 0 0.178169 -0.419802
-0.153119 0.0791252 1.72975 0.621537 -0.528946 0.396215 -0.377247 -0.238627 0 0 -0.153119 0.0791252
0.111706 -0.0869638 1.72975 0.621537 0.348158 0.200302 -0.256709 -0.496768 0 0 0.111706 -0.0869638
0.909909 0.208422 1.72975 0.621537 0.620928 -0.0673267 1.58504 0.266773 0 0 0.909909 0.208422
0.284126 -0.75572 1.72975 0.621537 1.51187 -1.68057 -0.25758 -0.458688 0 0 0.284126 -0.75572
0.193618 0.432855 1.72975 0.621537 -0.126036 0.489661 -0.238557 -0.289363 0 0 0.193618 0.432855
-1.0774 -0.0796358 1.72975 0.621537 -2.03292 0.643889 -0.261471 -0.236051 0 0 -1.0774 -0.0796358
-0.23085 0.121474 1.72975 0.621537 -1.01761 0.739918 0.246844 -0.0594816 0 0 -0.23085 0.121474
0.279062 0.254188 1.72975 0.621537 -0.182067 0.634214 1.17831 0.335532 0 0 0.279062 0.254188
0.480433 -0.296652 1.72975 0.621537 1.17521 -0.925716 0.0918627 0.0635276 0 0 0.480433 -0.296652
0.124987 0.0801577 1.72975 0.621537 0.277534 0.281841 0.237289 0.093206 0 0 0.124987 0.0801577
-0.437281 -0.157284 1.72975 0.621537 0.340519 0.158716 0.0833221 -0.163007 0 0 -0.437281 -0.157284
0.269116 -0.253557 1.72975 0.621537 0.505539 -0.234657 0.01968 -0.220247 0 0 0.269116 -0.253557
-0.247792 -0.418893 1.72975 0.621537 0.0801505 0.280954 -0.708432 -1.15485 0 0 -0.247792 -0.418893
0.480235 0.378641 1.72975 0.621537 0.395329 0.0928876 -0.079347 -0.230251 0 0 0.480235 0.378641
0.485039 0.506261 1.72975 0.621537 0.361429 0.304899 0.165436 0.281823 0 0 0.485039 0.506261
0.611294 -0.219236 1.72975 0.621537 1.31059 -0.578305 0.355925 -0.158704 0 0 0.611294 -0.219236
0.966712 0.151049 1.72975 0.621537 0.386311 -0.415503 1.32235 0.35853 0 0 0.966712 0.151049
0.467118 0.109872 1.72975 0.621537 0.0521712 0.366814 1.49161 0.303435 0 0 0.467118 0.109872
0.496347 0.348397 1.72975 0.621537 -0.152415 0.408716 0.742971 0.24256 0 0 0.496347 0.348397
0.706114 0.516413 1.72975 0.621537 0.668205 -0.0555053 0.3849 0.158259 0 0 0.706114 0.516413
0.460452 0.0714353 1.72975 0.621537 0.449381 0.042465 0.842233 0.400667 0 0 0.460452 0.0714353
1.24101 -0.425697 1.72975 0.621537 1.27075 -1.18082 2.05279 0.000323505 0 0 1.24101 -0.425697
0.0426311 0.0940695 1.72975 0.621537 -0.316021 0.392785 0.901592 0.242069 0 0 0.0426311 0.0940695
0.171652 0.815612 1.72975 0.621537 -0.3875 0.490831 -0.179623 -0.273353 0 0 0.171652 0.815612
0.729978 0.128646 1.72975 0.621537 0.875971 -0.687003 0.772722 0.339087 0 0 0.729978 0.128646
0.956548 0.462796 1.72975 0.621537 0.991718 -0.382273 0.524934 0.204513 0 0 0.956548 0.462796
0.244794 -0.177955 1.72975 0.621537 0.476901 -0.0837697 0.531398 0.0597848 0 0 0.244794 -0.177955
0.294953 -0.3089 1.72975 0.621537 0.726242 -0.47764 0.791581 0.0979492 0 0 0.294953 -0.3089
0.118462 0.213607 1.72975 0.621537 -0.833405 0.359371 1.25218 0.323123 0 0 0.118462 0.213607
-0.129818 0.381419 1.72975 0.621537 -1.74569 0.646728 0.376112 0.0849318 0 0 -0.129818 0.381419
0.360071 0.134892 1.72975 0.621537 -0.108149 0.0968091 0.77775 0.24265 0 0 0.360071 0.134892
1.18476 -0.0383283 1.72975 0.621537 1.04304 -1.22711 1.41091 0.237582 0 0 1.18476 -0.0383283
0.306826 0.0695367 1.72975 0.621537 0.330103 -0.0274958 0.33362 0.13674 0 0 0.306826 0.0695367
0.4048 0.322464 1.72975 0.621537 -0.721557 0.608132 1.4177 0.410884 0 0 0.4048 0.322464
-0.0885937 -0.254103 1.72975 0.621537 0.404991 -0.034639 -0.132149 -0.311727 0 0 -0.0885937 -0.254103
-0.161045 0.278701 1.72975 0.621537 -1.92952 0.504684 0.925221 0.293065 0 0 -0.161045 0.278701
0.266572 -0.608642 1.72975 0.621537 1.02102 -1.44957 -0.0203278 -0.132438 0 0 0.266572 -0.608642
0.208809 0.372124 1.72975 0.621537 -0.85452 0.374701 0.583289 0.0656404 0 0 0.208809 0.372124
0.446681 0.0241393 1.72975 0.621537 0.638276 -0.100786 0.0303716 -0.140156 0 0 0.446681 0.0241393
1.1584 0.227718 1.72975 0.621537 0.476828 -0.036635 2.09092 0.157823 0 0 1.1584 0.227718
-0.0216867 -0.183234 1.72975 0.621537 0.552661 -0.25613 0.675556 0.27848 0 0 -0.0216867 -0.183234
-0.260528 -0.0993698 1.72975 0.621537 -0.329375 0.426134 -0.479269 -0.520535 0 0 -0.260528 -0.0993698
0.0567468 -0.0672992 1.72975 0.621537 -0.11124 0.0805264 0.00674754 -0.0672126 0 0 0.0567468 -0.0672992
0.206196 0.137575 1.72975 0.621537 -0.484799 0.402478 0.599661 0.0547333 0 0 0.206196 0.137575
-0.00102598 -0.0715502 1.72975 0.621537 -0.0862946 0.149709 0.480594 0.0240839 0 0 -0.00102598 -0.0715502
-0.350841 -0.391354 1.72975 0.621537 0.377211 -0.0541437 -0.257319 -0.535928 0 0 -0.350841 -0.391354
-0.643633 0.123581 1.72975 0.621537 -0.270386 0.0461918 0.947998 0.299639 0 0 -0.643633 0.123581
0.656823 0.426369 1.72975 0.621537 -0.405299 0.295842 1.44876 0.375361 0 0 0.656823 0.426369
-0.483286 -0.345022 1.72975 0.621537 -0.474599 0.299474 -0.587314 -0.84522 0 0 -0.483286 -0.345022
0.243394 -0.380053 1.72975 0.621537 0.632826 -0.96535 0.0192201 -0.133786 0 0 0.243394 -0.380053
0.657286 0.0622259 1.72975 0.621537 0.47704 -0.16409 1.0615 0.312281 0 0 0.657286 0.0622259
0.183773 0.00113198 1.72975 0.621537 0.207643 0.0510919 -0.116731 -0.131137 0 0 0.183773 0.00113198
0.173821 0.0845043 1.72975 0.621537 -0.440962 0.334529 1.39753 0.273456 0 0 0.173821 0.0845043
0.502105 -0.247336 1.72975 0.621537 0.857773 -0.803054 0.42741 -0.0856834 0 0 0.502105 -0.247336
0.609807 -0.336421 1.72975 0.621537 0.955548 -0.970778 1.28015 0.249674 0 0 0.609807 -0.336421
-0.316815 -0.24657 1.72975 0.621537 0.41079 -0.128217 -0.0613759 -0.15602 0 0 -0.316815 -0.24657
0.385849 -0.0296632 1.72975 0.621537 0.212809 -0.239359 0.663823 0.245801 0 0 0.385849 -0.0296632
0.510684 0.292382 1.72975 0.621537 -0.165196 0.237 1.12768 0.300948 0 0 0.510684 0.292382
0.152449 0.154892 1.72975 0.621537 -0.17668 0.0188894 -0.00472067 -0.13206 0 0 0.152449 0.154892
-0.334915 -0.1707 1.72975 0.621537 -0.338762 0.292178 -0.57816 -0.456699 0 0 -0.334915 -0.1707
0.368929 0.298586 1.72975 0.621537 -0.00794117 0.263623 0.0980698 -0.119423 0 0 0.368929 0.298586
-0.119364 -0.102422 1.72975 0.621537 -0.0466286 0.101511 -0.373505 -0.297621 0 0 -0.119364 -0.102422
0.116267 -0.42026 1.72975 0.621537 0.918489 -0.87534 0.0715239 0.00615134 0 0 0.116267 -0.42026
0.596495 0.111193 1.72975 0.621537 0.641729 -0.394646 0.420765 0.260804 0 0 0.596495 0.111193
-0.104145 -0.23959 1.72975 0.621537 -0.0416393 -0.0281168 -0.27017 -0.40893 0 0 -0.104145 -0.23959
0.64147 -0.131897 1.72975 0.621537 0.86592 -1.0207 0.676476 0.281228 0 0 0.64147 -0.131897
0.137118 -0.574938 1.72975 0.621537 0.598854 -0.729742 -0.682527 -1.06316 0 0 0.137118 -0.574938
0.684959 -0.394445 1.72975 0.621537 0.885144 -0.953588 1.73592 0.173076 0 0 0.684959 -0.394445
-0.350138 -0.148026 1.72975 0.621537 -0.455757 0.34983 0.0734539 -0.154541 0 0 -0.350138 -0.148026
-0.431173 -0.249328 1.72975 0.621537 -0.44829 0.148713 -0.123149 -0.361176 0 0 -0.431173 -0.249328
